"","age","c_charge_degree","race","age_cat","v_score_text","sex","priors_count","days_b_screening_arrest","v_decile_score","is_recid","two_year_recid"
"2423",34,"F","African-American","25 - 45","Low","Male",10,-1,4,1,1
"2424",52,"F","African-American","Greater than 45","Low","Male",1,-1,1,0,0
"2425",38,"F","African-American","25 - 45","Low","Male",2,-1,1,1,1
"2426",22,"F","African-American","Less than 25","High","Female",0,-6,8,0,0
"2427",43,"F","African-American","25 - 45","Low","Male",0,-1,3,0,0
"2428",55,"F","African-American","Greater than 45","Low","Male",0,-1,1,0,0
"2429",26,"F","African-American","25 - 45","Low","Male",2,-1,3,1,0
"2430",23,"M","Caucasian","Less than 25","Low","Male",1,-1,3,0,0
"2431",47,"F","Other","Greater than 45","Low","Female",0,-1,1,0,0
"2432",26,"F","African-American","25 - 45","Low","Male",0,-1,3,0,0
"2433",21,"M","Caucasian","Less than 25","Medium","Male",0,-1,5,0,0
"2434",32,"M","Caucasian","25 - 45","Low","Female",0,-1,1,0,0
"2435",51,"F","African-American","Greater than 45","Low","Male",3,0,1,0,0
"2436",35,"F","Caucasian","25 - 45","Low","Male",2,-1,2,0,0
"2437",37,"F","African-American","25 - 45","Low","Female",3,-1,1,0,0
"2438",24,"M","African-American","Less than 25","High","Male",0,-1,8,1,1
"2439",33,"M","African-American","25 - 45","Low","Female",3,-1,3,0,0
"2440",30,"F","Caucasian","25 - 45","Medium","Female",4,-1,5,0,0
"2441",42,"F","African-American","25 - 45","Low","Female",1,-10,1,0,0
"2442",40,"F","African-American","25 - 45","Medium","Female",15,-1,6,1,1
"2443",21,"F","African-American","Less than 25","High","Male",0,0,8,0,0
"2444",24,"F","Caucasian","Less than 25","Low","Male",0,0,3,0,0
"2445",41,"F","African-American","25 - 45","Low","Male",0,-1,1,0,0
"2446",39,"F","African-American","25 - 45","Low","Male",1,-1,2,0,0
"2447",24,"F","African-American","Less than 25","High","Female",3,-1,10,0,0
"2448",24,"F","African-American","Less than 25","Low","Female",1,-23,4,0,0
"2449",26,"M","Other","25 - 45","Low","Female",4,-1,4,1,1
"2450",44,"M","African-American","25 - 45","Low","Male",0,-1,4,0,0
"2451",42,"F","Caucasian","25 - 45","Low","Male",0,-1,1,0,0
"2452",45,"M","Caucasian","Greater than 45","Low","Male",1,-2,1,0,0
"2453",25,"F","African-American","25 - 45","High","Male",7,-1,10,1,1
"2454",33,"F","Caucasian","25 - 45","Low","Male",0,-1,1,0,0
"2455",25,"M","Caucasian","25 - 45","Low","Male",0,-1,4,0,0
"2456",32,"F","African-American","25 - 45","Low","Male",5,-10,2,0,0
"2457",23,"F","African-American","Less than 25","Medium","Male",0,-1,5,0,0
"2458",39,"M","Caucasian","25 - 45","Low","Male",0,-1,2,0,0
"2459",27,"F","African-American","25 - 45","Low","Male",12,-1,4,1,1
"2460",35,"M","Caucasian","25 - 45","Low","Female",4,-1,2,0,0
"2461",38,"M","African-American","25 - 45","Low","Female",0,0,1,0,0
"2462",30,"F","African-American","25 - 45","Low","Male",4,-10,2,0,0
"2463",30,"F","Caucasian","25 - 45","Low","Male",1,-1,2,0,0
"2464",30,"M","Caucasian","25 - 45","Medium","Female",0,0,5,0,0
"2465",31,"F","African-American","25 - 45","Low","Male",2,-1,2,1,0
"2466",34,"F","Other","25 - 45","Low","Male",0,-1,2,0,0
"2467",25,"M","African-American","25 - 45","Low","Female",0,-1,4,0,0
"2468",26,"F","Caucasian","25 - 45","Low","Female",1,-13,4,0,0
"2469",37,"M","African-American","25 - 45","Low","Female",0,-1,1,0,0
"2470",34,"M","Caucasian","25 - 45","Medium","Male",3,-1,5,0,0
"2471",38,"F","Hispanic","25 - 45","Low","Female",0,-1,1,0,0
"2472",31,"M","African-American","25 - 45","Medium","Female",0,-1,5,0,0
"2473",29,"M","Caucasian","25 - 45","Low","Female",0,0,2,0,0
"2474",22,"F","African-American","Less than 25","Medium","Male",0,-1,6,0,0
"2475",51,"M","Hispanic","Greater than 45","Low","Female",0,-3,1,0,0
"2476",47,"F","African-American","Greater than 45","Medium","Male",0,-1,6,1,1
"2477",21,"M","African-American","Less than 25","Medium","Male",1,-1,6,0,0
"2478",23,"F","African-American","Less than 25","High","Male",5,-1,9,1,1
"2479",23,"M","Other","Less than 25","Low","Male",0,-1,4,0,0
"2480",24,"M","Caucasian","Less than 25","Medium","Female",0,-1,6,0,0
"2481",23,"M","Hispanic","Less than 25","Medium","Female",0,-2,5,0,0
"2482",19,"M","African-American","Less than 25","Medium","Female",0,-1,6,1,1
"2483",32,"F","Caucasian","25 - 45","Low","Male",0,-1,2,1,1
"2484",39,"M","Caucasian","25 - 45","Low","Female",0,-3,1,1,1
"2485",33,"F","African-American","25 - 45","Medium","Male",2,-1,7,0,0
"2486",36,"M","Caucasian","25 - 45","Low","Female",0,-1,1,0,0
"2487",40,"F","Caucasian","25 - 45","Low","Female",0,0,1,0,0
"2488",53,"F","African-American","Greater than 45","Low","Male",4,-4,1,0,0
"2489",28,"M","Caucasian","25 - 45","Low","Female",0,-1,2,0,0
"2490",38,"M","Hispanic","25 - 45","Low","Male",2,0,1,0,0
"2491",55,"F","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0
"2492",22,"M","African-American","Less than 25","Medium","Male",1,-1,6,0,0
"2493",34,"F","African-American","25 - 45","Low","Female",1,-1,1,0,0
"2494",55,"M","Caucasian","Greater than 45","Low","Male",1,-17,3,0,0
"2495",24,"F","Hispanic","Less than 25","Medium","Male",2,0,6,1,0
"2496",41,"M","Other","25 - 45","Low","Male",0,0,1,0,0
"2497",41,"F","Hispanic","25 - 45","Low","Male",0,-2,1,0,0
"2498",61,"F","African-American","Greater than 45","Low","Male",12,-1,4,0,0
"2499",57,"F","African-American","Greater than 45","Low","Male",3,0,1,0,0
"2500",38,"M","Caucasian","25 - 45","Low","Female",2,-1,2,0,0
"2501",23,"F","African-American","Less than 25","Low","Male",0,-1,3,1,1
"2502",23,"F","Caucasian","Less than 25","Medium","Male",3,-1,6,0,0
"2503",20,"F","African-American","Less than 25","Medium","Male",0,-1,5,0,0
"2504",44,"F","Caucasian","25 - 45","Medium","Male",1,-1,5,0,0
"2505",38,"M","Caucasian","25 - 45","Low","Female",1,-23,1,0,0
"2506",32,"F","Other","25 - 45","Low","Male",0,-1,2,0,0
"2507",29,"F","African-American","25 - 45","Low","Male",0,0,3,0,0
"2508",23,"F","African-American","Less than 25","High","Male",3,-1,8,1,1
"2509",24,"F","Caucasian","Less than 25","Low","Male",1,-23,4,0,0
"2510",45,"M","Other","Greater than 45","Low","Male",0,0,1,0,0
"2511",21,"F","African-American","Less than 25","Medium","Male",2,-1,7,0,0
"2512",29,"M","African-American","25 - 45","Low","Female",0,0,2,0,0
"2513",25,"F","African-American","25 - 45","Low","Male",1,0,4,0,0
"2514",46,"F","Hispanic","Greater than 45","Low","Male",13,-1,2,0,0
"2515",27,"F","Caucasian","25 - 45","Low","Male",2,-1,3,0,0
"2516",37,"F","Hispanic","25 - 45","Low","Male",1,-1,1,0,0
"2517",21,"F","Caucasian","Less than 25","Medium","Male",0,-1,5,1,1
"2518",28,"F","African-American","25 - 45","Low","Female",4,-1,3,0,0
"2519",28,"M","African-American","25 - 45","Low","Female",0,0,2,0,0
"2520",58,"M","Caucasian","Greater than 45","Low","Male",3,-4,1,0,0
"2521",22,"F","Caucasian","Less than 25","Medium","Male",0,-1,5,1,1
"2522",31,"F","African-American","25 - 45","Low","Male",5,-1,3,1,0
"2523",33,"F","African-American","25 - 45","Low","Male",0,0,3,0,0
"2524",23,"M","African-American","Less than 25","Medium","Female",1,0,5,0,0
"2525",32,"F","Caucasian","25 - 45","High","Male",11,-1,9,0,0
"2526",22,"F","Caucasian","Less than 25","High","Male",0,0,8,0,0
"2527",35,"F","African-American","25 - 45","Low","Female",2,-1,1,0,0
"2528",35,"F","Hispanic","25 - 45","Low","Male",2,-14,1,0,0
"2529",54,"M","Caucasian","Greater than 45","Low","Female",1,-7,1,0,0
"2530",29,"F","Caucasian","25 - 45","Low","Male",0,-1,3,0,0
"2531",36,"M","African-American","25 - 45","Low","Female",0,0,2,0,0
"2532",25,"F","African-American","25 - 45","Medium","Male",0,0,5,0,0
"2533",29,"M","African-American","25 - 45","Low","Male",2,-1,3,0,0
"2534",31,"F","Hispanic","25 - 45","High","Male",0,0,9,1,1
"2535",39,"M","Caucasian","25 - 45","Low","Male",0,0,2,0,0
"2536",23,"F","African-American","Less than 25","Low","Female",0,0,4,0,0
"2537",23,"F","African-American","Less than 25","Low","Female",1,-1,4,0,0
"2538",37,"M","Hispanic","25 - 45","Low","Female",0,-3,3,0,0
"2539",30,"F","African-American","25 - 45","Low","Male",9,-1,2,1,1
"2540",23,"F","African-American","Less than 25","Medium","Male",1,-1,5,0,0
"2541",27,"F","African-American","25 - 45","Low","Female",0,-2,3,1,1
"2542",38,"M","African-American","25 - 45","Low","Male",10,-1,2,0,0
"2543",42,"F","African-American","25 - 45","Low","Male",1,-1,1,0,0
"2544",31,"F","African-American","25 - 45","Low","Male",0,-1,2,0,0
"2545",43,"M","African-American","25 - 45","Low","Male",1,-1,4,1,1
"2546",39,"F","Caucasian","25 - 45","Low","Male",0,-1,1,0,0
"2547",31,"M","African-American","25 - 45","Low","Male",0,-1,2,0,0
"2548",33,"F","African-American","25 - 45","Low","Female",0,0,2,0,0
"2549",23,"F","African-American","Less than 25","High","Male",1,-1,8,1,1
"2550",29,"F","Caucasian","25 - 45","Low","Female",0,-1,3,0,0
"2551",62,"F","Caucasian","Greater than 45","Low","Male",2,-4,1,0,0
"2552",44,"M","Caucasian","25 - 45","Low","Female",0,-1,1,0,0
"2553",30,"F","African-American","25 - 45","Low","Male",0,0,3,0,0
"2554",51,"F","Caucasian","Greater than 45","Low","Male",3,-1,3,0,0
"2555",21,"F","African-American","Less than 25","Medium","Male",0,-1,6,0,0
"2556",27,"F","African-American","25 - 45","Medium","Male",3,-1,5,1,1
"2557",28,"F","Hispanic","25 - 45","Low","Male",0,0,2,0,0
"2558",31,"F","African-American","25 - 45","Low","Female",0,-1,1,0,0
"2559",49,"F","Caucasian","Greater than 45","Low","Female",2,-1,1,0,0
"2560",41,"F","Other","25 - 45","Low","Female",2,-1,3,0,0
"2561",20,"M","Caucasian","Less than 25","Medium","Male",0,-1,7,0,0
"2562",23,"F","African-American","Less than 25","High","Male",4,0,9,1,1
"2563",26,"M","Caucasian","25 - 45","Low","Male",0,-1,3,0,0
"2564",28,"M","Caucasian","25 - 45","Low","Male",1,0,2,0,0
"2565",52,"M","African-American","Greater than 45","Low","Male",4,-5,1,0,0
"2566",36,"M","Hispanic","25 - 45","Low","Male",1,-1,3,0,0
"2567",22,"F","African-American","Less than 25","Low","Male",0,0,4,0,0
"2568",24,"F","Caucasian","Less than 25","Medium","Male",2,-1,5,0,0
"2569",34,"F","African-American","25 - 45","Low","Female",6,-1,2,0,0
"2570",51,"M","African-American","Greater than 45","Low","Male",8,-1,1,0,0
"2571",28,"F","African-American","25 - 45","Low","Male",0,-1,3,0,0
"2572",23,"F","Caucasian","Less than 25","Medium","Male",0,0,5,0,0
"2573",25,"F","Caucasian","25 - 45","Low","Male",2,-1,3,0,0
"2574",28,"F","Caucasian","25 - 45","High","Male",2,-1,8,0,0
"2575",32,"M","African-American","25 - 45","Low","Female",0,0,1,1,1
"2576",35,"F","African-American","25 - 45","Low","Male",7,-1,3,0,0
"2577",33,"M","African-American","25 - 45","High","Male",16,0,9,1,1
"2578",30,"F","Other","25 - 45","Low","Male",1,-1,2,0,0
"2579",58,"M","Caucasian","Greater than 45","Low","Female",1,-3,1,0,0
"2580",22,"F","African-American","Less than 25","Medium","Male",2,0,6,1,0
"2581",28,"F","Caucasian","25 - 45","Low","Male",2,3,3,1,1
"2582",26,"F","African-American","25 - 45","High","Male",6,-1,9,1,1
"2583",23,"F","Caucasian","Less than 25","High","Male",0,0,9,0,0
"2584",26,"F","African-American","25 - 45","Low","Male",0,-1,3,0,0
"2585",25,"F","African-American","25 - 45","Medium","Male",1,0,6,0,0
"2586",40,"M","Native American","25 - 45","Low","Male",2,-1,2,0,0
"2587",56,"F","African-American","Greater than 45","Low","Male",1,-1,1,0,0
"2588",36,"F","African-American","25 - 45","Low","Male",0,-1,3,0,0
"2589",51,"M","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0
"2590",35,"F","African-American","25 - 45","Medium","Female",9,-1,7,0,0
"2591",22,"F","Caucasian","Less than 25","Medium","Male",2,0,7,1,1
"2592",25,"F","Caucasian","25 - 45","Medium","Male",3,-1,5,0,0
"2593",52,"M","Caucasian","Greater than 45","Low","Female",0,-1,1,0,0
"2594",35,"F","Hispanic","25 - 45","Low","Male",0,-1,4,0,0
"2595",24,"F","Caucasian","Less than 25","Low","Female",0,-3,2,0,0
"2596",57,"F","Other","Greater than 45","Low","Male",0,0,1,0,0
"2597",38,"F","Caucasian","25 - 45","Low","Male",2,-1,1,0,0
"2598",26,"M","Hispanic","25 - 45","Low","Male",1,-2,3,0,0
"2599",34,"F","African-American","25 - 45","Low","Male",2,-1,1,0,0
"2600",24,"F","Caucasian","Less than 25","Low","Female",0,-1,4,0,0
"2601",49,"M","Caucasian","Greater than 45","Low","Male",4,0,4,1,1
"2602",55,"F","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0
"2603",55,"M","African-American","Greater than 45","Low","Male",10,-1,4,1,1
"2604",32,"F","African-American","25 - 45","High","Male",9,-1,8,1,0
"2605",55,"F","Caucasian","Greater than 45","Low","Male",0,-1,1,1,0
"2606",23,"M","African-American","Less than 25","Medium","Male",3,0,6,0,0
"2607",54,"F","Caucasian","Greater than 45","Low","Male",2,-29,2,1,1
"2608",40,"F","Asian","25 - 45","Low","Male",0,-1,1,0,0
"2609",27,"M","African-American","25 - 45","Low","Male",0,-1,3,1,1
"2610",29,"F","African-American","25 - 45","Low","Female",5,0,3,1,0
"2611",45,"M","Caucasian","Greater than 45","Low","Female",0,-1,1,0,0
"2612",25,"M","Other","25 - 45","Medium","Male",2,-1,6,0,0
"2613",40,"F","Caucasian","25 - 45","Medium","Male",4,-1,5,1,1
"2614",38,"F","African-American","25 - 45","Low","Male",7,-1,4,1,1
"2615",60,"F","Caucasian","Greater than 45","Medium","Male",0,-1,5,0,0
"2616",26,"F","African-American","25 - 45","High","Male",3,0,8,1,1
"2617",37,"F","African-American","25 - 45","Low","Female",0,-1,1,0,0
"2618",41,"F","Caucasian","25 - 45","Low","Male",1,-1,1,0,0
"2619",33,"F","Other","25 - 45","Low","Female",0,-1,1,0,0
"2620",57,"F","African-American","Greater than 45","Low","Male",1,-1,1,0,0
"2621",34,"M","African-American","25 - 45","Medium","Male",3,-1,7,0,0
"2622",29,"F","African-American","25 - 45","Medium","Male",1,-1,5,1,1
"2623",45,"F","Hispanic","Greater than 45","Medium","Male",8,0,5,0,0
"2624",22,"F","Caucasian","Less than 25","Medium","Male",1,-8,5,1,0
"2625",21,"M","African-American","Less than 25","Medium","Male",0,-1,6,0,0
"2626",56,"M","Caucasian","Greater than 45","Low","Male",1,-1,1,0,0
"2627",48,"F","African-American","Greater than 45","Low","Male",4,-1,3,0,0
"2628",27,"M","Hispanic","25 - 45","Low","Male",1,-1,2,0,0
"2629",34,"F","Hispanic","25 - 45","Low","Male",1,-1,2,0,0
"2630",33,"M","African-American","25 - 45","Low","Male",6,-1,3,1,1
"2631",58,"F","Caucasian","Greater than 45","Low","Male",1,-1,1,0,0
"2632",33,"F","African-American","25 - 45","Low","Female",1,-3,2,0,0
"2633",40,"M","African-American","25 - 45","Low","Female",2,-1,1,0,0
"2634",22,"F","Caucasian","Less than 25","Medium","Male",0,0,6,1,0
"2635",39,"F","Caucasian","25 - 45","Low","Male",2,-1,1,0,0
"2636",35,"F","Caucasian","25 - 45","Low","Male",1,0,1,0,0
"2637",22,"M","Hispanic","Less than 25","Medium","Male",0,-1,5,0,0
"2638",37,"M","Hispanic","25 - 45","Low","Male",4,-1,3,0,0
"2639",60,"F","Hispanic","Greater than 45","Low","Male",0,-1,1,0,0
"2640",39,"F","Caucasian","25 - 45","Low","Female",1,-1,4,0,0
"2641",70,"F","Other","Greater than 45","Low","Female",0,-1,1,0,0
"2642",53,"F","African-American","Greater than 45","Low","Male",6,-1,2,1,0
"2643",37,"F","Caucasian","25 - 45","Low","Male",0,-5,3,0,0
"2644",28,"F","African-American","25 - 45","Low","Male",1,-1,4,0,0
"2645",21,"F","African-American","Less than 25","Medium","Male",1,-1,7,0,0
"2646",56,"F","African-American","Greater than 45","Low","Male",0,-1,2,0,0
"2647",30,"M","Caucasian","25 - 45","Low","Male",3,-1,2,0,0
"2648",27,"F","African-American","25 - 45","High","Male",1,-1,9,0,0
"2649",41,"M","African-American","25 - 45","Low","Male",7,0,3,1,1
"2650",32,"F","African-American","25 - 45","Medium","Male",7,-1,6,1,1
"2651",32,"F","African-American","25 - 45","Medium","Male",3,-1,5,0,0
"2652",46,"F","African-American","Greater than 45","Low","Male",3,-1,1,0,0
"2653",24,"F","African-American","Less than 25","Low","Male",1,-1,3,1,1
"2654",50,"F","Caucasian","Greater than 45","Low","Male",3,-1,1,0,0
"2655",37,"M","African-American","25 - 45","Low","Male",3,-1,3,0,0
"2656",37,"F","Hispanic","25 - 45","Low","Male",1,0,1,0,0
"2657",40,"M","Caucasian","25 - 45","Low","Male",3,0,3,0,0
"2658",53,"M","Caucasian","Greater than 45","Low","Female",0,0,1,0,0
"2659",33,"M","African-American","25 - 45","Low","Male",4,-1,1,0,0
"2660",22,"M","African-American","Less than 25","Medium","Female",0,-1,5,0,0
"2661",25,"M","African-American","25 - 45","Medium","Male",5,-1,6,1,1
"2662",24,"F","Caucasian","Less than 25","Low","Male",2,-1,4,0,0
"2663",26,"F","African-American","25 - 45","Medium","Female",1,0,6,0,0
"2664",24,"F","Caucasian","Less than 25","Low","Male",1,-1,4,1,1
"2665",26,"M","Caucasian","25 - 45","Medium","Male",5,-1,6,0,0
"2666",64,"M","African-American","Greater than 45","Low","Male",13,-28,2,0,0
"2667",24,"F","Caucasian","Less than 25","Low","Male",0,-1,3,0,0
"2668",57,"M","Caucasian","Greater than 45","Low","Female",0,-5,1,0,0
"2669",46,"M","Caucasian","Greater than 45","Low","Female",0,-1,1,0,0
"2670",56,"F","African-American","Greater than 45","Low","Male",16,-1,2,0,0
"2671",39,"M","Caucasian","25 - 45","Low","Female",0,-1,1,0,0
"2672",68,"M","Caucasian","Greater than 45","Low","Male",4,-1,1,0,0
"2673",28,"M","African-American","25 - 45","Low","Male",1,-1,3,1,1
"2674",38,"M","Caucasian","25 - 45","Low","Male",0,-1,1,0,0
"2675",25,"M","African-American","25 - 45","High","Female",3,-23,8,0,0
"2676",25,"F","Caucasian","25 - 45","Low","Male",2,0,4,0,0
"2677",31,"F","Caucasian","25 - 45","Medium","Male",2,0,5,0,0
"2678",35,"F","African-American","25 - 45","Medium","Female",13,0,5,0,0
"2679",34,"M","African-American","25 - 45","Low","Male",19,-1,4,0,0
"2680",57,"M","Other","Greater than 45","Low","Male",0,-1,1,0,0
"2681",42,"F","African-American","25 - 45","Low","Female",1,-1,1,0,0
"2682",41,"F","African-American","25 - 45","Low","Male",24,-1,3,1,1
"2683",27,"F","Caucasian","25 - 45","Low","Male",0,-1,3,0,0
"2684",34,"F","Caucasian","25 - 45","Low","Male",5,0,2,1,0
"2685",50,"M","Hispanic","Greater than 45","Low","Male",0,0,1,0,0
"2686",25,"F","Caucasian","25 - 45","Medium","Male",6,0,6,1,1
"2687",27,"F","African-American","25 - 45","Medium","Male",2,-1,6,0,0
"2688",27,"F","African-American","25 - 45","Medium","Male",0,-1,6,0,0
"2689",30,"F","Caucasian","25 - 45","Low","Male",0,-1,2,0,0
"2690",24,"F","African-American","Less than 25","Medium","Male",3,-1,7,1,0
"2691",39,"M","African-American","25 - 45","Low","Male",0,-1,1,1,0
"2692",26,"F","African-American","25 - 45","Medium","Male",24,0,7,1,1
"2693",30,"F","Other","25 - 45","Low","Male",2,-1,2,0,0
"2694",20,"F","African-American","Less than 25","Medium","Male",4,14,7,1,1
"2695",25,"F","Caucasian","25 - 45","Low","Male",0,-1,4,0,0
"2696",25,"F","African-American","25 - 45","Medium","Male",2,-1,5,1,1
"2697",25,"F","African-American","25 - 45","Medium","Female",0,-1,5,0,0
"2698",38,"M","African-American","25 - 45","Low","Male",0,0,1,0,0
"2699",40,"F","Hispanic","25 - 45","Low","Male",0,0,1,0,0
"2700",49,"M","Caucasian","Greater than 45","Low","Female",4,-1,1,0,0
"2701",35,"M","Caucasian","25 - 45","Low","Female",2,-3,1,0,0
"2702",25,"F","Other","25 - 45","Low","Male",0,-1,3,0,0
"2703",21,"F","Caucasian","Less than 25","Medium","Male",1,-1,6,0,0
"2704",28,"F","Caucasian","25 - 45","Low","Male",3,-1,2,0,0
"2705",57,"M","African-American","Greater than 45","Medium","Male",8,-1,5,1,0
"2706",40,"F","African-American","25 - 45","Medium","Male",15,-1,7,1,1
"2707",43,"F","African-American","25 - 45","Low","Female",0,0,1,0,0
"2708",43,"F","Caucasian","25 - 45","Low","Male",12,-1,3,0,0
"2709",32,"M","Asian","25 - 45","Low","Male",0,-1,1,0,0
"2710",21,"F","African-American","Less than 25","High","Male",0,-1,9,1,1
"2711",51,"F","African-American","Greater than 45","Low","Male",2,-1,1,0,0
"2712",20,"M","African-American","Less than 25","High","Male",0,-1,10,1,1
"2713",58,"M","Hispanic","Greater than 45","Low","Male",1,-2,1,0,0
"2714",28,"F","Other","25 - 45","Low","Female",1,0,2,0,0
"2715",30,"M","African-American","25 - 45","Low","Female",2,-1,2,0,0
"2716",22,"F","African-American","Less than 25","High","Male",1,0,9,1,1
"2717",50,"F","Caucasian","Greater than 45","Low","Male",1,-1,2,0,0
"2718",30,"M","African-American","25 - 45","High","Male",5,-1,8,1,0
"2719",28,"F","Caucasian","25 - 45","Low","Male",0,-1,2,1,1
"2720",26,"M","Hispanic","25 - 45","Low","Male",2,0,2,0,0
